province,region,Jul-20,Jul-21,Jul-22,Jul-23,Jul-24
DavaoOriental,Region XI (Davao Region),39705,40392,41059,41706,42336
DavaoOriental,Region XI (Davao Region),27197,27331,27444,27536,27607
CompostelaValley,Region XI (Davao Region),90568,91052,91486,91871,92207
CompostelaValley,Region XI (Davao Region),76487,76896,77263,77587,77871
CompostelaValley,Region XI (Davao Region),44319,44923,45510,46079,46633
CompostelaValley,Region XI (Davao Region),88263,89594,90894,92164,93407
CompostelaValley,Region XI (Davao Region),64476,65126,65745,66334,66894
CompostelaValley,Region XI (Davao Region),38032,38166,38278,38369,38438
CompostelaValley,Region XI (Davao Region),96926,97175,97368,97505,97588
CompostelaValley,Region XI (Davao Region),46611,47141,47650,48139,48608
CompostelaValley,Region XI (Davao Region),89176,90495,91782,93037,94265
CompostelaValley,Region XI (Davao Region),48975,49149,49294,49411,49502
CompostelaValley,Region XI (Davao Region),90269,91024,91734,92397,93018
DavaoOccidental,Region XI (Davao Region),47121,47544,47934,48291,48616
DavaoOccidental,Region XI (Davao Region),83143,84390,85590,86745,87857
DavaoOccidental,Region XI (Davao Region),125885,127294,128618,129863,131026
DavaoOccidental,Region XI (Davao Region),58028,58810,59557,60270,60949
DavaoOccidental,Region XI (Davao Region),24748,24835,24903,24952,24982
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),71351,72486,73540,74514,75409
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),108025,110171,112210,114143,115975
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),95519,96446,97248,97927,98484
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),152597,154568,156352,157951,159369
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),51703,52095,52418,52672,52859
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),52711,53222,53665,54039,54347
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),88776,89425,89956,90367,90661
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),83368,83846,84211,84463,84602
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),166735,169222,171515,173614,175526
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),101376,102263,103017,103638,104129
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),73068,74084,75015,75858,76617
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),204157,215104,226337,237855,249694
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),50394,50767,51073,51311,51484
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),59324,59655,59906,60076,60166
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),26563,26711,26823,26899,26940
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),47005,47504,47943,48322,48643
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),42393,42840,43233,43572,43858
Cotabato(NorthCotabato),Region XII (SOCCSKSARGEN),52084,52673,53198,53656,54050
SouthCotabato,Region XII (SOCCSKSARGEN),90912,92108,93230,94282,95264
SouthCotabato,Region XII (SOCCSKSARGEN),645699,654649,663097,671049,678525
SouthCotabato,Region XII (SOCCSKSARGEN),190913,193740,196424,198967,201376
SouthCotabato,Region XII (SOCCSKSARGEN),49277,49680,50039,50355,50628
SouthCotabato,Region XII (SOCCSKSARGEN),165593,167857,169992,171999,173882
SouthCotabato,Region XII (SOCCSKSARGEN),91840,93117,94321,95455,96521
SouthCotabato,Region XII (SOCCSKSARGEN),42081,42493,42868,43206,43508
SouthCotabato,Region XII (SOCCSKSARGEN),45688,46063,46397,46689,46942
SouthCotabato,Region XII (SOCCSKSARGEN),104359,106863,109326,111749,114140
SouthCotabato,Region XII (SOCCSKSARGEN),76792,78019,79190,80306,81371
SouthCotabato,Region XII (SOCCSKSARGEN),43008,43309,43571,43794,43979
SouthCotabato,Region XII (SOCCSKSARGEN),98094,100104,102058,103960,105814
SultanKudarat,Region XII (SOCCSKSARGEN),68827,69062,69255,69405,69512
SultanKudarat,Region XII (SOCCSKSARGEN),38585,39690,40802,41920,43049
SultanKudarat,Region XII (SOCCSKSARGEN),67695,67898,68058,68177,68253
SultanKudarat,Region XII (SOCCSKSARGEN),92877,93156,93376,93538,93643
SultanKudarat,Region XII (SOCCSKSARGEN),50518,50725,50901,51045,51158
SultanKudarat,Region XII (SOCCSKSARGEN),91511,91887,92206,92467,92672
SultanKudarat,Region XII (SOCCSKSARGEN),68022,68951,69850,70718,71558
SultanKudarat,Region XII (SOCCSKSARGEN),86772,88728,90673,92606,94534
SultanKudarat,Region XII (SOCCSKSARGEN),94655,95360,96008,96602,97142
SultanKudarat,Region XII (SOCCSKSARGEN),42692,42879,43038,43171,43277
SultanKudarat,Region XII (SOCCSKSARGEN),104368,105443,106461,107424,108334
SultanKudarat,Region XII (SOCCSKSARGEN),48719,49009,49270,49501,49704
Sarangani,Region XII (SOCCSKSARGEN),84221,84823,85364,85842,86260
Sarangani,Region XII (SOCCSKSARGEN),128909,130862,132746,134556,136302
Sarangani,Region XII (SOCCSKSARGEN),66694,67734,68738,69705,70639
Sarangani,Region XII (SOCCSKSARGEN),65542,66684,67796,68875,69926
Sarangani,Region XII (SOCCSKSARGEN),46960,47340,47688,48001,48281
Sarangani,Region XII (SOCCSKSARGEN),80460,81004,81490,81915,82282
Sarangani,Region XII (SOCCSKSARGEN),111005,112297,113518,114666,115745
CotabatoCity(NotAProvince),Region XII (SOCCSKSARGEN),309498,311264,312921,314470,315905
"Ncr,FirstDistrict(NotAProvince)",National Capital Region (NCR),1886920,1904097,1919752,1933886,1946482
"Ncr,SecondDistrict(NotAProvince)",National Capital Region (NCR),444211,455743,467167,478469,489655
"Ncr,SecondDistrict(NotAProvince)",National Capital Region (NCR),476108,480081,483664,486856,489655
"Ncr,SecondDistrict(NotAProvince)",National Capital Region (NCR),836915,852178,866963,881253,895047
"Ncr,SecondDistrict(NotAProvince)",National Capital Region (NCR),3080813,3102433,3121477,3137962,3151858
"Ncr,SecondDistrict(NotAProvince)",National Capital Region (NCR),122886,123031,123175,123319,123464
"Ncr,ThirdDistrict(NotAProvince)",National Capital Region (NCR),1659171,1670236,1679907,1688192,1695076
"Ncr,ThirdDistrict(NotAProvince)",National Capital Region (NCR),374431,375218,375679,375819,376008
"Ncr,ThirdDistrict(NotAProvince)",National Capital Region (NCR),249774,249838,249901,249964,250028
"Ncr,ThirdDistrict(NotAProvince)",National Capital Region (NCR),657446,663395,668814,673702,678054
"Ncr,FourthDistrict(NotAProvince)",National Capital Region (NCR),621292,626337,630872,634897,638408
"Ncr,FourthDistrict(NotAProvince)",National Capital Region (NCR),636947,646773,656176,665148,673685
"Ncr,FourthDistrict(NotAProvince)",National Capital Region (NCR),545540,552738,559543,565948,571952
"Ncr,FourthDistrict(NotAProvince)",National Capital Region (NCR),741227,755461,769298,782720,795729
"Ncr,FourthDistrict(NotAProvince)",National Capital Region (NCR),433585,435932,437909,439520,440760
"Ncr,FourthDistrict(NotAProvince)",National Capital Region (NCR),65319,65439,65502,65555,65635
"Ncr,FourthDistrict(NotAProvince)",National Capital Region (NCR),972071,1007293,1042877,1078794,1115084
Abra,Cordillera Administrative Region (CAR),50872,51392,51902,52400,52890
Abra,Cordillera Administrative Region (CAR),3598,3600,3601,3600,3599
Abra,Cordillera Administrative Region (CAR),17236,17244,17247,17245,17238
Abra,Cordillera Administrative Region (CAR),2624,2648,2670,2692,2714
Abra,Cordillera Administrative Region (CAR),2259,2293,2328,2361,2395
Abra,Cordillera Administrative Region (CAR),4222,4224,4224,4224,4222
Abra,Cordillera Administrative Region (CAR),11395,11400,11402,11401,11396
Abra,Cordillera Administrative Region (CAR),15736,15783,15824,15862,15894
Abra,Cordillera Administrative Region (CAR),3640,3686,3732,3778,3823
Abra,Cordillera Administrative Region (CAR),14451,14477,14499,14517,14531
Abra,Cordillera Administrative Region (CAR),4547,4552,4556,4559,4560
Abra,Cordillera Administrative Region (CAR),3232,3236,3239,3240,3241
Abra,Cordillera Administrative Region (CAR),4722,4724,4725,4725,4723
Abra,Cordillera Administrative Region (CAR),6384,6387,6388,6387,6385
Abra,Cordillera Administrative Region (CAR),3452,3454,3454,3454,3453
Abra,Cordillera Administrative Region (CAR),10875,10888,10898,10904,10907
Abra,Cordillera Administrative Region (CAR),6710,6718,6724,6728,6730
Abra,Cordillera Administrative Region (CAR),12642,12724,12804,12880,12953
Abra,Cordillera Administrative Region (CAR),10369,10389,10406,10420,10431
Abra,Cordillera Administrative Region (CAR),6947,7009,7069,7127,7183
Abra,Cordillera Administrative Region (CAR),4606,4609,4609,4609,4607
Abra,Cordillera Administrative Region (CAR),9937,9941,9943,9942,9938
Abra,Cordillera Administrative Region (CAR),5553,5571,5588,5603,5616
Abra,Cordillera Administrative Region (CAR),14754,14799,14840,14876,14908
Abra,Cordillera Administrative Region (CAR),5451,5521,5590,5658,5726
Abra,Cordillera Administrative Region (CAR),5739,5742,5743,5742,5740
Abra,Cordillera Administrative Region (CAR),5449,5456,5460,5464,5465
Benguet,Cordillera Administrative Region (CAR),20336,20421,20489,20539,20573
Benguet,Cordillera Administrative Region (CAR),363663,366526,369096,371374,373364
Benguet,Cordillera Administrative Region (CAR),16820,17087,17344,17591,17828
Benguet,Cordillera Administrative Region (CAR),14533,14657,14770,14871,14961
Benguet,Cordillera Administrative Region (CAR),47016,47608,48166,48692,49186
Benguet,Cordillera Administrative Region (CAR),62185,62512,62788,63011,63182
Benguet,Cordillera Administrative Region (CAR),16613,16857,17090,17312,17524
Benguet,Cordillera Administrative Region (CAR),19962,20034,20089,20127,20147
Benguet,Cordillera Administrative Region (CAR),17891,17968,18030,18077,18109
Benguet,Cordillera Administrative Region (CAR),150139,154381,158613,162834,167056
Benguet,Cordillera Administrative Region (CAR),37106,37247,37357,37435,37481
Benguet,Cordillera Administrative Region (CAR),12129,12238,12337,12427,12507
Benguet,Cordillera Administrative Region (CAR),51368,52018,52633,53211,53754
Benguet,Cordillera Administrative Region (CAR),18791,18929,19052,19160,19252
Ifugao,Cordillera Administrative Region (CAR),22261,22321,22372,22415,22448
Ifugao,Cordillera Administrative Region (CAR),9582,9608,9630,9649,9663
Ifugao,Cordillera Administrative Region (CAR),17617,17713,17803,17886,17962
Ifugao,Cordillera Administrative Region (CAR),19895,19988,20072,20149,20218
Ifugao,Cordillera Administrative Region (CAR),26406,26609,26802,26986,27161
Ifugao,Cordillera Administrative Region (CAR),17691,17744,17790,17829,17860
Ifugao,Cordillera Administrative Region (CAR),34242,34649,35046,35432,35811
Ifugao,Cordillera Administrative Region (CAR),19908,19986,20057,20121,20176
Ifugao,Cordillera Administrative Region (CAR),9406,9432,9453,9471,9485
Ifugao,Cordillera Administrative Region (CAR),18049,18346,18639,18930,19219
Ifugao,Cordillera Administrative Region (CAR),15612,15666,15714,15755,15789
Kalinga,Cordillera Administrative Region (CAR),12475,12519,12559,12594,12625
Kalinga,Cordillera Administrative Region (CAR),8480,8421,8358,8294,8226
Kalinga,Cordillera Administrative Region (CAR),9812,9836,9856,9872,9886
Kalinga,Cordillera Administrative Region (CAR),33586,33875,34154,34423,34683
Kalinga,Cordillera Administrative Region (CAR),17724,17848,17966,18077,18184
Kalinga,Cordillera Administrative Region (CAR),114821,115564,116269,116934,117567
Kalinga,Cordillera Administrative Region (CAR),10212,10344,10474,10601,10728
Kalinga,Cordillera Administrative Region (CAR),13120,13157,13190,13218,13241
MountainProvince,Cordillera Administrative Region (CAR),4288,4185,4084,3985,3887
MountainProvince,Cordillera Administrative Region (CAR),31714,31829,31938,32042,32141
MountainProvince,Cordillera Administrative Region (CAR),6340,6202,6067,5934,5802
MountainProvince,Cordillera Administrative Region (CAR),25113,25195,25272,25345,25415
MountainProvince,Cordillera Administrative Region (CAR),10417,10440,10462,10482,10500
MountainProvince,Cordillera Administrative Region (CAR),29557,29840,30120,30397,30673
MountainProvince,Cordillera Administrative Region (CAR),9821,9921,10021,10119,10218
MountainProvince,Cordillera Administrative Region (CAR),8958,8985,9011,9035,9058
MountainProvince,Cordillera Administrative Region (CAR),11223,11236,11247,11256,11263
MountainProvince,Cordillera Administrative Region (CAR),19556,19579,19598,19613,19626
Apayao,Cordillera Administrative Region (CAR),13327,13459,13586,13707,13824
Apayao,Cordillera Administrative Region (CAR),26760,26867,26961,27042,27111
Apayao,Cordillera Administrative Region (CAR),17789,17845,17892,17931,17961
Apayao,Cordillera Administrative Region (CAR),15545,15546,15548,15549,15551
Apayao,Cordillera Administrative Region (CAR),19599,19681,19753,19816,19870
Apayao,Cordillera Administrative Region (CAR),16091,16314,16532,16745,16955
Apayao,Cordillera Administrative Region (CAR),14788,15016,15240,15460,15678
Basilan,Autonomous Region in Muslim Mindanao (ARMM),79539,80501,81465,82432,83402
Basilan,Autonomous Region in Muslim Mindanao (ARMM),27685,28348,29022,29707,30405
Basilan,Autonomous Region in Muslim Mindanao (ARMM),46390,47632,48901,50196,51520
Basilan,Autonomous Region in Muslim Mindanao (ARMM),45677,46501,47334,48176,49029
Basilan,Autonomous Region in Muslim Mindanao (ARMM),20800,21139,21481,21826,22175
Basilan,Autonomous Region in Muslim Mindanao (ARMM),20923,21061,21198,21333,21466
Basilan,Autonomous Region in Muslim Mindanao (ARMM),20621,21306,22009,22731,23473
Basilan,Autonomous Region in Muslim Mindanao (ARMM),21771,21941,22109,22276,22442
Basilan,Autonomous Region in Muslim Mindanao (ARMM),21371,21807,22249,22696,23150
Basilan,Autonomous Region in Muslim Mindanao (ARMM),19630,19870,20111,20353,20597
Basilan,Autonomous Region in Muslim Mindanao (ARMM),33888,36047,38320,40710,43221
Basilan,Autonomous Region in Muslim Mindanao (ARMM),28402,29335,30293,31275,32285
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),22890,23331,23781,24241,24711
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),28069,28330,28595,28863,29136
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),32016,32627,33250,33886,34536
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),26165,26637,27119,27610,28111
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),24440,24952,25474,26008,26555
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),25040,25630,26235,26854,27489
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),21846,22405,22978,23566,24170
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),25614,26178,26755,27346,27951
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),20137,20400,20667,20938,21214
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),39445,40152,40872,41607,42357
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),21324,21807,22301,22807,23326
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),25808,26391,26989,27600,28226
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),19814,20262,20720,21189,21670
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),48758,49799,50863,51951,53064
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),37173,38093,39036,40002,40995
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),213341,215774,218241,220744,223288
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),32990,33827,34685,35566,36470
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),17928,18333,18747,19171,19606
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),14845,15220,15604,15997,16401
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),28744,29469,30212,30974,31757
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),25077,25701,26342,26998,27672
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),14476,14828,15189,15559,15939
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),24088,24469,24858,25253,25656
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),26196,26529,26867,27210,27560
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),29212,29944,30695,31464,32255
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),26165,26711,27269,27839,28423
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),16431,16797,17171,17554,17946
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),25015,25267,25522,25781,26044
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),50780,51846,52935,54047,55186
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),23934,24505,25090,25690,26305
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),15401,15761,16130,16507,16894
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),16333,16375,16418,16461,16505
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),27408,28035,28676,29333,30006
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),19041,19577,20129,20697,21281
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),18297,18716,19145,19584,20035
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),12066,12438,12821,13215,13622
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),12385,12648,12917,13193,13475
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),17506,17940,18386,18843,19312
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),11896,12022,12149,12278,12409
LanaoDelSur,Autonomous Region in Muslim Mindanao (ARMM),8193,8397,8607,8822,9043
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),27464,27993,28517,29036,29551
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),36201,36333,36446,36538,36611
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),57898,59550,61216,62896,64594
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),31630,32280,32925,33566,34204
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),23877,23508,23130,22744,22350
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),108005,109706,111373,113007,114611
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),32313,32390,32449,32490,32513
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),32653,33218,33774,34322,34862
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),43075,43734,44379,45010,45629
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),100969,103375,105781,108188,110601
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),98888,99497,100054,100559,101013
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),22864,22919,22961,22990,23006
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),17777,17852,17918,17974,18020
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),58915,59963,60997,62016,63024
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),35774,37009,38265,39544,40847
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),43045,43581,44100,44602,45087
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),33174,33803,34424,35039,35649
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),30340,30766,31181,31585,31979
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),25756,25914,26058,26188,26305
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),15511,15621,15723,15818,15904
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),35895,36061,36208,36334,36442
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),20840,21983,23175,24414,25704
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),23123,23265,23396,23514,23620
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),20771,20918,21053,21178,21292
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),31835,33010,34210,35433,36685
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),12045,12073,12095,12111,12119
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),26185,26637,27082,27520,27952
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),25253,25550,25836,26111,26377
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),34762,37130,39628,42256,45021
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),31252,32649,34088,35570,37099
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),38470,41988,45771,49819,54143
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),41290,45773,50653,55931,61622
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),32432,34081,35793,37566,39406
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),35205,37708,40355,43147,46090
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),15240,15276,15304,15324,15334
Maguindanao,Autonomous Region in Muslim Mindanao (ARMM),22324,22824,23324,23821,24319
Sulu,Autonomous Region in Muslim Mindanao (ARMM),93890,96637,99421,102242,105106
Sulu,Autonomous Region in Muslim Mindanao (ARMM),128476,128893,129253,129556,129802
Sulu,Autonomous Region in Muslim Mindanao (ARMM),35178,35908,36637,37365,38094
Sulu,Autonomous Region in Muslim Mindanao (ARMM),32978,33100,33207,33299,33376
Sulu,Autonomous Region in Muslim Mindanao (ARMM),47516,49683,51922,54235,56627
Sulu,Autonomous Region in Muslim Mindanao (ARMM),6616,6657,6695,6730,6762
Sulu,Autonomous Region in Muslim Mindanao (ARMM),42223,42416,42591,42747,42885
Sulu,Autonomous Region in Muslim Mindanao (ARMM),31386,31501,31601,31688,31762
Sulu,Autonomous Region in Muslim Mindanao (ARMM),63622,63830,64010,64162,64285
Sulu,Autonomous Region in Muslim Mindanao (ARMM),30747,32839,35050,37378,39831
Sulu,Autonomous Region in Muslim Mindanao (ARMM),86198,92017,98160,104628,111438
Sulu,Autonomous Region in Muslim Mindanao (ARMM),69275,69500,69694,69858,69990
Sulu,Autonomous Region in Muslim Mindanao (ARMM),82127,82396,82628,82824,82983
Sulu,Autonomous Region in Muslim Mindanao (ARMM),19240,19432,19616,19793,19964
Sulu,Autonomous Region in Muslim Mindanao (ARMM),30797,32315,33889,35521,37215
Sulu,Autonomous Region in Muslim Mindanao (ARMM),29339,29404,29457,29496,29522
Sulu,Autonomous Region in Muslim Mindanao (ARMM),22999,23196,23385,23564,23736
Sulu,Autonomous Region in Muslim Mindanao (ARMM),28294,28768,29238,29702,30162
Sulu,Autonomous Region in Muslim Mindanao (ARMM),32689,34449,36284,38193,40182
Tawi-Tawi,Autonomous Region in Muslim Mindanao (ARMM),47213,47729,48214,48667,49091
Tawi-Tawi,Autonomous Region in Muslim Mindanao (ARMM),117793,121323,124868,128423,132002
Tawi-Tawi,Autonomous Region in Muslim Mindanao (ARMM),27513,27632,27730,27807,27863
Tawi-Tawi,Autonomous Region in Muslim Mindanao (ARMM),30761,30592,30401,30185,29946
Tawi-Tawi,Autonomous Region in Muslim Mindanao (ARMM),34412,34547,34656,34738,34794
Tawi-Tawi,Autonomous Region in Muslim Mindanao (ARMM),24831,24553,24259,23947,23619
Tawi-Tawi,Autonomous Region in Muslim Mindanao (ARMM),30341,30459,30556,30628,30677
Tawi-Tawi,Autonomous Region in Muslim Mindanao (ARMM),5486,5640,5794,5947,6101
Tawi-Tawi,Autonomous Region in Muslim Mindanao (ARMM),32058,31697,31316,30912,30486
Tawi-Tawi,Autonomous Region in Muslim Mindanao (ARMM),31917,32042,32143,32219,32271
Tawi-Tawi,Autonomous Region in Muslim Mindanao (ARMM),31365,31488,31586,31660,31710
AgusanDelNorte,Region XIII (Caraga),66548,67436,68285,69095,69868
AgusanDelNorte,Region XIII (Caraga),361197,365431,369442,373227,376797
AgusanDelNorte,Region XIII (Caraga),77226,77792,78304,78760,79163
AgusanDelNorte,Region XIII (Caraga),21661,21781,21885,21973,22045
AgusanDelNorte,Region XIII (Caraga),23863,23948,24015,24063,24094
AgusanDelNorte,Region XIII (Caraga),19745,19925,20093,20247,20388
AgusanDelNorte,Region XIII (Caraga),29654,29842,30009,30154,30278
AgusanDelNorte,Region XIII (Caraga),21632,21711,21773,21819,21849
AgusanDelNorte,Region XIII (Caraga),43486,43701,43884,44035,44154
AgusanDelNorte,Region XIII (Caraga),27414,28049,28678,29300,29918
AgusanDelNorte,Region XIII (Caraga),29747,30758,31781,32814,33862
AgusanDelNorte,Region XIII (Caraga),16602,16676,16737,16786,16823
AgusanDelSur,Region XIII (Caraga),105424,105699,105913,106066,106158
AgusanDelSur,Region XIII (Caraga),52270,53751,55244,56747,58266
AgusanDelSur,Region XIII (Caraga),56081,56247,56381,56483,56553
AgusanDelSur,Region XIII (Caraga),28867,28951,29018,29069,29103
AgusanDelSur,Region XIII (Caraga),44293,44587,44859,45106,45330
AgusanDelSur,Region XIII (Caraga),86238,86838,87391,87899,88362
AgusanDelSur,Region XIII (Caraga),54670,56351,58052,59771,61515
AgusanDelSur,Region XIII (Caraga),76283,76509,76692,76831,76925
AgusanDelSur,Region XIII (Caraga),32765,32843,32903,32943,32964
AgusanDelSur,Region XIII (Caraga),27513,27627,27725,27808,27875
AgusanDelSur,Region XIII (Caraga),39258,39372,39464,39533,39579
AgusanDelSur,Region XIII (Caraga),54484,55000,55489,55951,56387
AgusanDelSur,Region XIII (Caraga),45692,46025,46335,46620,46882
AgusanDelSur,Region XIII (Caraga),31144,31234,31307,31361,31398
SurigaoDelNorte,Region XIII (Caraga),17375,17657,17940,18224,18511
SurigaoDelNorte,Region XIII (Caraga),15657,15897,16139,16382,16626
SurigaoDelNorte,Region XIII (Caraga),4112,4126,4140,4152,4164
SurigaoDelNorte,Region XIII (Caraga),44013,46739,49614,52637,55819
SurigaoDelNorte,Region XIII (Caraga),24392,24504,24612,24716,24816
SurigaoDelNorte,Region XIII (Caraga),19484,19703,19921,20139,20355
SurigaoDelNorte,Region XIII (Caraga),18444,18794,19147,19503,19864
SurigaoDelNorte,Region XIII (Caraga),22824,23232,23643,24057,24476
SurigaoDelNorte,Region XIII (Caraga),27622,27790,27954,28114,28271
SurigaoDelNorte,Region XIII (Caraga),18190,18208,18223,18235,18243
SurigaoDelNorte,Region XIII (Caraga),9952,9988,10022,10055,10086
SurigaoDelNorte,Region XIII (Caraga),29405,29883,30362,30845,31331
SurigaoDelNorte,Region XIII (Caraga),5509,5528,5545,5562,5578
SurigaoDelNorte,Region XIII (Caraga),15658,15884,16110,16338,16566
SurigaoDelNorte,Region XIII (Caraga),7605,7660,7713,7765,7817
SurigaoDelNorte,Region XIII (Caraga),9032,9073,9113,9152,9189
SurigaoDelNorte,Region XIII (Caraga),14943,15327,15718,16116,16523
SurigaoDelNorte,Region XIII (Caraga),24168,24551,24934,25320,25709
SurigaoDelNorte,Region XIII (Caraga),166627,169197,171775,174364,176969
SurigaoDelNorte,Region XIII (Caraga),17340,17522,17703,17883,18062
SurigaoDelNorte,Region XIII (Caraga),15796,16132,16472,16816,17165
SurigaoDelSur,Region XIII (Caraga),54910,55911,56896,57864,58816
SurigaoDelSur,Region XIII (Caraga),8378,8406,8428,8445,8457
SurigaoDelSur,Region XIII (Caraga),93924,93800,93676,93553,93429
SurigaoDelSur,Region XIII (Caraga),21461,21643,21813,21971,22117
SurigaoDelSur,Region XIII (Caraga),32304,32407,32490,32553,32594
SurigaoDelSur,Region XIII (Caraga),10614,10648,10676,10696,10710
SurigaoDelSur,Region XIII (Caraga),28715,29936,31143,32335,33515
SurigaoDelSur,Region XIII (Caraga),16323,16375,16418,16449,16470
SurigaoDelSur,Region XIII (Caraga),40871,41003,41108,41187,41240
SurigaoDelSur,Region XIII (Caraga),12329,12372,12407,12435,12454
SurigaoDelSur,Region XIII (Caraga),30261,30360,30439,30499,30540
SurigaoDelSur,Region XIII (Caraga),31500,31503,31507,31510,31513
SurigaoDelSur,Region XIII (Caraga),15616,15666,15707,15737,15757
SurigaoDelSur,Region XIII (Caraga),19059,19132,19194,19244,19282
SurigaoDelSur,Region XIII (Caraga),24487,24799,25100,25388,25665
