province,region,Jul-20,Jul-21,Jul-22,Jul-23,Jul-24
DavaoOriental,Region XI – Davao Region,27331,27444,27536,27607,27656
CompostelaValley,Region XI – Davao Region,91052,91486,91871,92207,92492
CompostelaValley,Region XI – Davao Region,76896,77263,77587,77871,78112
CompostelaValley,Region XI – Davao Region,44923,45510,46079,46633,47168
CompostelaValley,Region XI – Davao Region,89594,90894,92164,93407,94616
CompostelaValley,Region XI – Davao Region,65126,65745,66334,66894,67422
CompostelaValley,Region XI – Davao Region,38166,38278,38369,38438,38486
CompostelaValley,Region XI – Davao Region,97175,97368,97505,97588,97614
CompostelaValley,Region XI – Davao Region,47141,47650,48139,48608,49055
CompostelaValley,Region XI – Davao Region,90495,91782,93037,94265,95457
CompostelaValley,Region XI – Davao Region,49149,49294,49411,49502,49564
CompostelaValley,Region XI – Davao Region,91024,91734,92397,93018,93590
DavaoOccidental,UNKNOWN,47544,47934,48291,48616,48907
DavaoOccidental,UNKNOWN,84390,85590,86745,87857,88920
DavaoOccidental,UNKNOWN,127294,128618,129863,131026,132105
DavaoOccidental,UNKNOWN,58810,59557,60270,60949,61593
DavaoOccidental,UNKNOWN,24835,24903,24952,24982,24993
Cotabato(NorthCotabato),UNKNOWN,72486,73540,74514,75409,76222
Cotabato(NorthCotabato),UNKNOWN,110171,112210,114143,115975,117695
Cotabato(NorthCotabato),UNKNOWN,96446,97248,97927,98484,98916
Cotabato(NorthCotabato),UNKNOWN,154568,156352,157951,159369,160596
Cotabato(NorthCotabato),UNKNOWN,52095,52418,52672,52859,52976
Cotabato(NorthCotabato),UNKNOWN,53222,53665,54039,54347,54586
Cotabato(NorthCotabato),UNKNOWN,89425,89956,90367,90661,90836
Cotabato(NorthCotabato),UNKNOWN,83846,84211,84463,84602,84626
Cotabato(NorthCotabato),UNKNOWN,169222,171515,173614,175526,177239
Cotabato(NorthCotabato),UNKNOWN,102263,103017,103638,104129,104485
Cotabato(NorthCotabato),UNKNOWN,74084,75015,75858,76617,77288
Cotabato(NorthCotabato),UNKNOWN,215104,226337,237855,249694,261786
Cotabato(NorthCotabato),UNKNOWN,50767,51073,51311,51484,51588
Cotabato(NorthCotabato),UNKNOWN,59655,59906,60076,60166,60176
Cotabato(NorthCotabato),UNKNOWN,26711,26823,26899,26940,26944
Cotabato(NorthCotabato),UNKNOWN,47504,47943,48322,48643,48903
Cotabato(NorthCotabato),UNKNOWN,42840,43233,43572,43858,44089
Cotabato(NorthCotabato),UNKNOWN,52673,53198,53656,54050,54378
SouthCotabato,Region XII – SOCCSKSARGEN,92108,93230,94282,95264,96171
SouthCotabato,Region XII – SOCCSKSARGEN,654649,663097,671049,678525,685480
SouthCotabato,Region XII – SOCCSKSARGEN,193740,196424,198967,201376,203637
SouthCotabato,Region XII – SOCCSKSARGEN,49680,50039,50355,50628,50857
SouthCotabato,Region XII – SOCCSKSARGEN,167857,169992,171999,173882,175631
SouthCotabato,Region XII – SOCCSKSARGEN,93117,94321,95455,96521,97512
SouthCotabato,Region XII – SOCCSKSARGEN,42493,42868,43206,43508,43773
SouthCotabato,Region XII – SOCCSKSARGEN,46063,46397,46689,46942,47153
SouthCotabato,Region XII – SOCCSKSARGEN,106863,109326,111749,114140,116484
SouthCotabato,Region XII – SOCCSKSARGEN,78019,79190,80306,81371,82377
SouthCotabato,Region XII – SOCCSKSARGEN,43309,43571,43794,43979,44125
SouthCotabato,Region XII – SOCCSKSARGEN,100104,102058,103960,105814,107609
SultanKudarat,Region XII – SOCCSKSARGEN,69062,69255,69405,69512,69575
SultanKudarat,Region XII – SOCCSKSARGEN,39690,40802,41920,43049,44180
SultanKudarat,Region XII – SOCCSKSARGEN,67898,68058,68177,68253,68287
SultanKudarat,Region XII – SOCCSKSARGEN,93156,93376,93538,93643,93689
SultanKudarat,Region XII – SOCCSKSARGEN,50725,50901,51045,51158,51240
SultanKudarat,Region XII – SOCCSKSARGEN,91887,92206,92467,92672,92819
SultanKudarat,Region XII – SOCCSKSARGEN,68951,69850,70718,71558,72364
SultanKudarat,Region XII – SOCCSKSARGEN,88728,90673,92606,94534,96444
SultanKudarat,Region XII – SOCCSKSARGEN,95360,96008,96602,97142,97624
SultanKudarat,Region XII – SOCCSKSARGEN,42879,43038,43171,43277,43357
SultanKudarat,Region XII – SOCCSKSARGEN,105443,106461,107424,108334,109186
SultanKudarat,Region XII – SOCCSKSARGEN,49009,49270,49501,49704,49876
Sarangani,Region XII – SOCCSKSARGEN,84823,85364,85842,86260,86615
Sarangani,Region XII – SOCCSKSARGEN,130862,132746,134556,136302,137970
Sarangani,Region XII – SOCCSKSARGEN,67734,68738,69705,70639,71535
Sarangani,Region XII – SOCCSKSARGEN,66684,67796,68875,69926,70943
Sarangani,Region XII – SOCCSKSARGEN,47340,47688,48001,48281,48527
Sarangani,Region XII – SOCCSKSARGEN,81004,81490,81915,82282,82589
Sarangani,Region XII – SOCCSKSARGEN,112297,113518,114666,115745,116750
CotabatoCity(NotAProvince),UNKNOWN,311264,312921,314470,315905,317226
"Ncr,FirstDistrict(NotAProvince)",UNKNOWN,1904097,1919752,1933886,1946482,1957470
"Ncr,SecondDistrict(NotAProvince)",UNKNOWN,455743,467167,478469,489655,500647
"Ncr,SecondDistrict(NotAProvince)",UNKNOWN,480081,483664,486856,489655,492046
"Ncr,SecondDistrict(NotAProvince)",UNKNOWN,852178,866963,881253,895047,908251
"Ncr,SecondDistrict(NotAProvince)",UNKNOWN,3102433,3121477,3137962,3151858,3163105
"Ncr,SecondDistrict(NotAProvince)",UNKNOWN,123031,123175,123319,123464,123609
"Ncr,ThirdDistrict(NotAProvince)",UNKNOWN,1670236,1679907,1688192,1695076,1700530
"Ncr,ThirdDistrict(NotAProvince)",UNKNOWN,375218,375679,375819,376008,376340
"Ncr,ThirdDistrict(NotAProvince)",UNKNOWN,249838,249901,249964,250028,250091
"Ncr,ThirdDistrict(NotAProvince)",UNKNOWN,663395,668814,673702,678054,681846
"Ncr,FourthDistrict(NotAProvince)",UNKNOWN,626337,630872,634897,638408,641387
"Ncr,FourthDistrict(NotAProvince)",UNKNOWN,646773,656176,665148,673685,681731
"Ncr,FourthDistrict(NotAProvince)",UNKNOWN,552738,559543,565948,571952,577515
"Ncr,FourthDistrict(NotAProvince)",UNKNOWN,755461,769298,782720,795729,808234
"Ncr,FourthDistrict(NotAProvince)",UNKNOWN,435932,437909,439520,440760,441628
"Ncr,FourthDistrict(NotAProvince)",UNKNOWN,65439,65502,65555,65635,65715
"Ncr,FourthDistrict(NotAProvince)",UNKNOWN,1007293,1042877,1078794,1115084,1151512
Abra,CAR – Cordillera Administrative Region,51392,51902,52400,52890,53369
Abra,CAR – Cordillera Administrative Region,3600,3601,3600,3599,3596
Abra,CAR – Cordillera Administrative Region,17244,17247,17245,17238,17226
Abra,CAR – Cordillera Administrative Region,2648,2670,2692,2714,2734
Abra,CAR – Cordillera Administrative Region,2293,2328,2361,2395,2428
Abra,CAR – Cordillera Administrative Region,4224,4224,4224,4222,4219
Abra,CAR – Cordillera Administrative Region,11400,11402,11401,11396,11388
Abra,CAR – Cordillera Administrative Region,15783,15824,15862,15894,15923
Abra,CAR – Cordillera Administrative Region,3686,3732,3778,3823,3867
Abra,CAR – Cordillera Administrative Region,14477,14499,14517,14531,14540
Abra,CAR – Cordillera Administrative Region,4552,4556,4559,4560,4560
Abra,CAR – Cordillera Administrative Region,3236,3239,3240,3241,3241
Abra,CAR – Cordillera Administrative Region,4724,4725,4725,4723,4719
Abra,CAR – Cordillera Administrative Region,6387,6388,6387,6385,6380
Abra,CAR – Cordillera Administrative Region,3454,3454,3454,3453,3450
Abra,CAR – Cordillera Administrative Region,10888,10898,10904,10907,10907
Abra,CAR – Cordillera Administrative Region,6718,6724,6728,6730,6730
Abra,CAR – Cordillera Administrative Region,12724,12804,12880,12953,13023
Abra,CAR – Cordillera Administrative Region,10389,10406,10420,10431,10439
Abra,CAR – Cordillera Administrative Region,7009,7069,7127,7183,7238
Abra,CAR – Cordillera Administrative Region,4609,4609,4609,4607,4604
Abra,CAR – Cordillera Administrative Region,9941,9943,9942,9938,9931
Abra,CAR – Cordillera Administrative Region,5571,5588,5603,5616,5628
Abra,CAR – Cordillera Administrative Region,14799,14840,14876,14908,14936
Abra,CAR – Cordillera Administrative Region,5521,5590,5658,5726,5792
Abra,CAR – Cordillera Administrative Region,5742,5743,5742,5740,5736
Abra,CAR – Cordillera Administrative Region,5456,5460,5464,5465,5465
Benguet,CAR – Cordillera Administrative Region,20421,20489,20539,20573,20588
Benguet,CAR – Cordillera Administrative Region,366526,369096,371374,373364,375055
Benguet,CAR – Cordillera Administrative Region,17087,17344,17591,17828,18055
Benguet,CAR – Cordillera Administrative Region,14657,14770,14871,14961,15039
Benguet,CAR – Cordillera Administrative Region,47608,48166,48692,49186,49645
Benguet,CAR – Cordillera Administrative Region,62512,62788,63011,63182,63300
Benguet,CAR – Cordillera Administrative Region,16857,17090,17312,17524,17725
Benguet,CAR – Cordillera Administrative Region,20034,20089,20127,20147,20151
Benguet,CAR – Cordillera Administrative Region,17968,18030,18077,18109,18125
Benguet,CAR – Cordillera Administrative Region,154381,158613,162834,167056,171256
Benguet,CAR – Cordillera Administrative Region,37247,37357,37435,37481,37495
Benguet,CAR – Cordillera Administrative Region,12238,12337,12427,12507,12578
Benguet,CAR – Cordillera Administrative Region,52018,52633,53211,53754,54260
Benguet,CAR – Cordillera Administrative Region,18929,19052,19160,19252,19329
Ifugao,CAR – Cordillera Administrative Region,22321,22372,22415,22448,22473
Ifugao,CAR – Cordillera Administrative Region,9608,9630,9649,9663,9674
Ifugao,CAR – Cordillera Administrative Region,17713,17803,17886,17962,18032
Ifugao,CAR – Cordillera Administrative Region,19988,20072,20149,20218,20279
Ifugao,CAR – Cordillera Administrative Region,26609,26802,26986,27161,27326
Ifugao,CAR – Cordillera Administrative Region,17744,17790,17829,17860,17885
Ifugao,CAR – Cordillera Administrative Region,34649,35046,35432,35811,36178
Ifugao,CAR – Cordillera Administrative Region,19986,20057,20121,20176,20224
Ifugao,CAR – Cordillera Administrative Region,9432,9453,9471,9485,9496
Ifugao,CAR – Cordillera Administrative Region,18346,18639,18930,19219,19504
Ifugao,CAR – Cordillera Administrative Region,15666,15714,15755,15789,15818
Kalinga,CAR – Cordillera Administrative Region,12519,12559,12594,12625,12652
Kalinga,CAR – Cordillera Administrative Region,8421,8358,8294,8226,8156
Kalinga,CAR – Cordillera Administrative Region,9836,9856,9872,9886,9895
Kalinga,CAR – Cordillera Administrative Region,33875,34154,34423,34683,34932
Kalinga,CAR – Cordillera Administrative Region,17848,17966,18077,18184,18284
Kalinga,CAR – Cordillera Administrative Region,115564,116269,116934,117567,118158
Kalinga,CAR – Cordillera Administrative Region,10344,10474,10601,10728,10851
Kalinga,CAR – Cordillera Administrative Region,13157,13190,13218,13241,13260
MountainProvince,CAR – Cordillera Administrative Region,4185,4084,3985,3887,3791
MountainProvince,CAR – Cordillera Administrative Region,31829,31938,32042,32141,32235
MountainProvince,CAR – Cordillera Administrative Region,6202,6067,5934,5802,5672
MountainProvince,CAR – Cordillera Administrative Region,25195,25272,25345,25415,25480
MountainProvince,CAR – Cordillera Administrative Region,10440,10462,10482,10500,10516
MountainProvince,CAR – Cordillera Administrative Region,29840,30120,30397,30673,30946
MountainProvince,CAR – Cordillera Administrative Region,9921,10021,10119,10218,10315
MountainProvince,CAR – Cordillera Administrative Region,8985,9011,9035,9058,9079
MountainProvince,CAR – Cordillera Administrative Region,11236,11247,11256,11263,11268
MountainProvince,CAR – Cordillera Administrative Region,19579,19598,19613,19626,19634
Apayao,CAR – Cordillera Administrative Region,13459,13586,13707,13824,13934
Apayao,CAR – Cordillera Administrative Region,26867,26961,27042,27111,27166
Apayao,CAR – Cordillera Administrative Region,17845,17892,17931,17961,17982
Apayao,CAR – Cordillera Administrative Region,15546,15548,15549,15551,15552
Apayao,CAR – Cordillera Administrative Region,19681,19753,19816,19870,19914
Apayao,CAR – Cordillera Administrative Region,16314,16532,16745,16955,17159
Apayao,CAR – Cordillera Administrative Region,15016,15240,15460,15678,15891
Basilan,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,80501,81465,82432,83402,84373
Basilan,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,28348,29022,29707,30405,31112
Basilan,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,47632,48901,50196,51520,52867
Basilan,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,46501,47334,48176,49029,49888
Basilan,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,21139,21481,21826,22175,22525
Basilan,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,21061,21198,21333,21466,21597
Basilan,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,21306,22009,22731,23473,24231
Basilan,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,21941,22109,22276,22442,22605
Basilan,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,21807,22249,22696,23150,23608
Basilan,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,19870,20111,20353,20597,20841
Basilan,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,36047,38320,40710,43221,45842
Basilan,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,29335,30293,31275,32285,33318
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,23331,23781,24241,24711,25189
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,28330,28595,28863,29136,29411
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,32627,33250,33886,34536,35197
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,26637,27119,27610,28111,28620
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,24952,25474,26008,26555,27111
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,25630,26235,26854,27489,28136
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,22405,22978,23566,24170,24787
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,26178,26755,27346,27951,28567
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,20400,20667,20938,21214,21493
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,40152,40872,41607,42357,43119
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,21807,22301,22807,23326,23854
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,26391,26989,27600,28226,28864
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,20262,20720,21189,21670,22160
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,49799,50863,51951,53064,54199
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,38093,39036,40002,40995,42008
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,215774,218241,220744,223288,225859
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,33827,34685,35566,36470,37394
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,18333,18747,19171,19606,20049
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,15220,15604,15997,16401,16814
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,29469,30212,30974,31757,32557
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,25701,26342,26998,27672,28361
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,14828,15189,15559,15939,16327
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,24469,24858,25253,25656,26064
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,26529,26867,27210,27560,27913
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,29944,30695,31464,32255,33062
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,26711,27269,27839,28423,29016
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,16797,17171,17554,17946,18345
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,25267,25522,25781,26044,26309
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,51846,52935,54047,55186,56345
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,24505,25090,25690,26305,26932
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,15761,16130,16507,16894,17289
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,16375,16418,16461,16505,16550
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,28035,28676,29333,30006,30692
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,19577,20129,20697,21281,21879
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,18716,19145,19584,20035,20494
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,12438,12821,13215,13622,14039
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,12648,12917,13193,13475,13762
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,17940,18386,18843,19312,19792
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,12022,12149,12278,12409,12542
LanaoDelSur,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,8397,8607,8822,9043,9268
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,27993,28517,29036,29551,30059
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,36333,36446,36538,36611,36664
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,59550,61216,62896,64594,66302
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,32280,32925,33566,34204,34836
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,23508,23130,22744,22350,21948
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,109706,111373,113007,114611,116176
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,32390,32449,32490,32513,32518
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,33218,33774,34322,34862,35392
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,43734,44379,45010,45629,46232
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,103375,105781,108188,110601,113008
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,99497,100054,100559,101013,101413
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,22919,22961,22990,23006,23009
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,17852,17918,17974,18020,18057
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,59963,60997,62016,63024,64014
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,37009,38265,39544,40847,42168
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,43581,44100,44602,45087,45553
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,33803,34424,35039,35649,36251
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,30766,31181,31585,31979,32360
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,25914,26058,26188,26305,26409
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,15621,15723,15818,15904,15982
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,36061,36208,36334,36442,36529
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,21983,23175,24414,25704,27038
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,23265,23396,23514,23620,23713
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,20918,21053,21178,21292,21395
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,33010,34210,35433,36685,37957
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,12073,12095,12111,12119,12121
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,26637,27082,27520,27952,28376
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,25550,25836,26111,26377,26631
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,37130,39628,42256,45021,47909
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,32649,34088,35570,37099,38665
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,41988,45771,49819,54143,58721
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,45773,50653,55931,61622,67695
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,34081,35793,37566,39406,41303
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,37708,40355,43147,46090,49171
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,15276,15304,15324,15334,15336
Maguindanao,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,22824,23324,23821,24319,24814
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,96637,99421,102242,105106,107999
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,128893,129253,129556,129802,129990
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,35908,36637,37365,38094,38820
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,33100,33207,33299,33376,33439
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,49683,51922,54235,56627,59086
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,6657,6695,6730,6762,6792
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,42416,42591,42747,42885,43004
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,31501,31601,31688,31762,31821
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,63830,64010,64162,64285,64380
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,32839,35050,37378,39831,42394
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,92017,98160,104628,111438,118555
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,69500,69694,69858,69990,70091
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,82396,82628,82824,82983,83105
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,19432,19616,19793,19964,20128
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,32315,33889,35521,37215,38961
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,29404,29457,29496,29522,29534
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,23196,23385,23564,23736,23898
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,28768,29238,29702,30162,30617
Sulu,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,34449,36284,38193,40182,42241
Tawi-Tawi,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,47729,48214,48667,49091,49481
Tawi-Tawi,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,121323,124868,128423,132002,135581
Tawi-Tawi,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,27632,27730,27807,27863,27898
Tawi-Tawi,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,30592,30401,30185,29946,29683
Tawi-Tawi,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,34547,34656,34738,34794,34823
Tawi-Tawi,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,24553,24259,23947,23619,23274
Tawi-Tawi,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,30459,30556,30628,30677,30703
Tawi-Tawi,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,5640,5794,5947,6101,6254
Tawi-Tawi,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,31697,31316,30912,30486,30040
Tawi-Tawi,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,32042,32143,32219,32271,32298
Tawi-Tawi,BARMM – Bangsamoro Autonomous Region in Muslim Mindanao,31488,31586,31660,31710,31735
AgusanDelNorte,CARAGA Region,67436,68285,69095,69868,70600
AgusanDelNorte,CARAGA Region,365431,369442,373227,376797,380130
AgusanDelNorte,CARAGA Region,77792,78304,78760,79163,79510
AgusanDelNorte,CARAGA Region,21781,21885,21973,22045,22101
AgusanDelNorte,CARAGA Region,23948,24015,24063,24094,24107
AgusanDelNorte,CARAGA Region,19925,20093,20247,20388,20515
AgusanDelNorte,CARAGA Region,29842,30009,30154,30278,30380
AgusanDelNorte,CARAGA Region,21711,21773,21819,21849,21862
AgusanDelNorte,CARAGA Region,43701,43884,44035,44154,44240
AgusanDelNorte,CARAGA Region,28049,28678,29300,29918,30528
AgusanDelNorte,CARAGA Region,30758,31781,32814,33862,34918
AgusanDelNorte,CARAGA Region,16676,16737,16786,16823,16847
AgusanDelSur,CARAGA Region,105699,105913,106066,106158,106189
AgusanDelSur,CARAGA Region,53751,55244,56747,58266,59791
AgusanDelSur,CARAGA Region,56247,56381,56483,56553,56590
AgusanDelSur,CARAGA Region,28951,29018,29069,29103,29120
AgusanDelSur,CARAGA Region,44587,44859,45106,45330,45530
AgusanDelSur,CARAGA Region,86838,87391,87899,88362,88777
AgusanDelSur,CARAGA Region,56351,58052,59771,61515,63273
AgusanDelSur,CARAGA Region,76509,76692,76831,76925,76976
AgusanDelSur,CARAGA Region,32843,32903,32943,32964,32967
AgusanDelSur,CARAGA Region,27627,27725,27808,27875,27927
AgusanDelSur,CARAGA Region,39372,39464,39533,39579,39603
AgusanDelSur,CARAGA Region,55000,55489,55951,56387,56796
AgusanDelSur,CARAGA Region,46025,46335,46620,46882,47119
AgusanDelSur,CARAGA Region,31234,31307,31361,31398,31417
SurigaoDelNorte,CARAGA Region,17657,17940,18224,18511,18798
SurigaoDelNorte,CARAGA Region,15897,16139,16382,16626,16870
SurigaoDelNorte,CARAGA Region,4126,4140,4152,4164,4175
SurigaoDelNorte,CARAGA Region,46739,49614,52637,55819,59140
SurigaoDelNorte,CARAGA Region,24504,24612,24716,24816,24913
SurigaoDelNorte,CARAGA Region,19703,19921,20139,20355,20570
SurigaoDelNorte,CARAGA Region,18794,19147,19503,19864,20227
SurigaoDelNorte,CARAGA Region,23232,23643,24057,24476,24896
SurigaoDelNorte,CARAGA Region,27790,27954,28114,28271,28423
SurigaoDelNorte,CARAGA Region,18208,18223,18235,18243,18249
SurigaoDelNorte,CARAGA Region,9988,10022,10055,10086,10115
SurigaoDelNorte,CARAGA Region,29883,30362,30845,31331,31818
SurigaoDelNorte,CARAGA Region,5528,5545,5562,5578,5593
SurigaoDelNorte,CARAGA Region,15884,16110,16338,16566,16794
SurigaoDelNorte,CARAGA Region,7660,7713,7765,7817,7867
SurigaoDelNorte,CARAGA Region,9073,9113,9152,9189,9225
SurigaoDelNorte,CARAGA Region,15327,15718,16116,16523,16935
SurigaoDelNorte,CARAGA Region,24551,24934,25320,25709,26097
SurigaoDelNorte,CARAGA Region,169197,171775,174364,176969,179576
SurigaoDelNorte,CARAGA Region,17522,17703,17883,18062,18239
SurigaoDelNorte,CARAGA Region,16132,16472,16816,17165,17518
SurigaoDelSur,CARAGA Region,55911,56896,57864,58816,59749
SurigaoDelSur,CARAGA Region,8406,8428,8445,8457,8463
SurigaoDelSur,CARAGA Region,93800,93676,93553,93429,93307
SurigaoDelSur,CARAGA Region,21643,21813,21971,22117,22249
